playerID,points,age
cabreas01,619.2,35.0
hedgeau01,619.0,26.0
theriry01,619.0,31.0
bertijo01,618.8,29.0
alfoned01,618.7000000000002,32.0
abreubo01,618.5,32.0
clarkto02,618.4,32.0
swishni01,618.3,34.0
giambja01,618.1,38.0
kozmape01,617.6999999999999,25.0
castilu01,617.6000000000001,33.0
rutlejo01,617.5000000000001,25.0
menchke01,617.2,29.0
martest01,617.1,32.0
choiji01,616.7,30.0
mccanja02,616.6,28.0
spande01,616.4,34.0
crosbbo01,616.3000000000001,27.0
valdewi01,616.0000000000001,32.0
rossda01,615.9,30.0
alfonel01,615.8000000000002,27.0
ausmubr01,615.5,38.0
uribeju01,615.2000000000002,29.0
vizcajo01,615.1,36.0
bernaro01,614.7,27.0
joycema01,614.5000000000001,24.0
hoskirh01,614.5,24.0
bournmi01,614.5,34.0
cartech02,614.3,26.0
valenja01,613.1999999999999,30.0
barneau01,613.1,28.0
ramoswi01,612.9000000000001,27.0
tuckepr01,612.8000000000001,25.0
spangco01,612.7,24.0
heredgu01,612.6,30.0
lopezfe01,612.4000000000001,29.0
chiriro01,612.4000000000001,30.0
morriwa02,612.4,29.0
andinro01,612.3000000000001,28.0
ramirjo01,612.1,23.0
spilbry01,611.9999999999999,29.0
gentrcr01,611.9,30.0
gomezca01,611.9,24.0
merriwh01,611.7,27.0
perezsa02,611.7,22.0
mohrdu01,611.6000000000001,29.0
sanchca01,611.3,23.0
gordode01,611.1,28.0
niekrla01,611.0000000000001,26.0
kimhy01,611.0,28.0
loganno01,611.0,28.0
norride01,610.9000000000001,24.0
blumge01,610.9000000000001,34.0
adamewi01,610.9,23.0
leeda02,610.8000000000001,34.0
loganno01,610.8000000000001,26.0
giambja01,610.4,36.0
navada01,610.3000000000001,29.0
flowety01,610.1999999999999,30.0
schumsk01,610.0000000000001,31.0
smoakju01,609.9,30.0
brinsle01,609.9,24.0
lopezfe01,609.5000000000001,26.0
valenda01,609.4,26.0
bellhma01,609.1,31.0
goodrni01,609.0,29.0
hampsga01,608.9000000000001,25.0
perezti01,608.8000000000001,28.0
izturce01,608.8,29.0
olsonma02,608.4000000000001,23.0
aybarer01,608.1,33.0
everead01,607.5,32.0
gwynnto02,607.5,29.0
callaal01,607.2,31.0
solando01,607.0000000000001,33.0
aquinar01,606.6,25.0
descada01,606.4999999999999,25.0
castilu01,606.1999999999999,32.0
tabatjo01,605.9,24.0
hermije01,605.6999999999999,22.0
contrwi01,605.6,24.0
johjike01,605.5999999999999,32.0
avilemi01,605.4999999999999,33.0
paytoja01,605.4000000000001,36.0
harrijo05,605.4,31.0
loneyja01,605.2,32.0
puigya01,604.6000000000001,25.0
menecfr01,604.5,33.0
howarry01,604.2,33.0
bardjo01,604.0000000000002,28.0
espinda01,604.0,27.0
giavojo01,603.9,29.0
tellero01,603.5999999999999,26.0
beckhti01,603.3000000000001,27.0
dysonja01,603.3000000000001,28.0
beatyma01,603.2000000000002,26.0
suzukic01,603.2000000000002,41.0
gardnbr01,602.9,26.0
morrilo01,602.8000000000001,25.0
katama01,602.5000000000001,25.0
reyesjo01,602.5,20.0
fullmbr01,602.4000000000001,29.0
wongko01,602.2,26.0
paganan01,602.1999999999999,32.0
kieltbo01,601.4000000000001,27.0
kotsama01,601.1,35.0
turnetr01,601.1,28.0
naquity01,601.0,28.0
hansoal01,600.9,26.0
grudzma01,600.8,38.0
hawpebr01,600.1,31.0
cabreas01,599.8,35.0
almoral01,599.5,25.0
swansda01,599.2,26.0
dickeal01,599.1,31.0
giambja01,598.9000000000001,33.0
theriry01,598.9,33.0
tholejo01,598.8,25.0
jayjo02,598.8,25.0
brignre01,598.5999999999999,24.0
lowrije01,598.2,24.0
keppije01,598.0000000000001,33.0
vizquom01,598.0,43.0
thomacl02,597.9,26.0
hardyjj01,597.8,33.0
wellsca01,597.6,28.0
plouftr01,597.6,25.0
acunaro01,597.3,23.0
saladty01,597.0999999999999,27.0
mabryjo01,597.0,34.0
walkene01,596.8000000000001,32.0
roberda07,596.8,32.0
bloomwi01,596.6,35.0
easleda01,596.5,36.0
joycema01,596.4000000000001,26.0
seageco01,596.3000000000002,26.0
yastrmi01,596.1999999999999,30.0
rufda01,596.0,27.0
rodriiv01,595.9000000000001,37.0
sanchga01,595.7,30.0
simonra01,595.7,28.0
dejesda01,595.6,34.0
mientdo01,595.3,34.0
younger03,595.3,29.0
narvaom01,595.0,26.0
bradlja02,594.7,24.0
sanchal03,594.5,28.0
clarkto02,594.4000000000001,31.0
blumge01,594.3,31.0
cainlo01,594.2,35.0
gonzaed02,594.1000000000001,30.0
venturo01,593.7,36.0
myerswi01,593.6,30.0
tagucso01,593.5999999999999,38.0
piazzmi01,593.4999999999999,39.0
tayloty01,593.4000000000001,27.0
holtbr01,593.3,28.0
flowety01,593.2,33.0
izturma01,592.7,28.0
reyesfr01,592.6999999999999,23.0
floreje02,592.6,24.0
piazzmi01,592.5,35.0
owingch01,592.2000000000002,23.0
rolensc01,592.0999999999999,37.0
mccanja02,592.0999999999999,26.0
morrilo01,591.9999999999999,26.0
carreez01,591.6,30.0
amarial01,591.3000000000001,24.0
johnsni01,591.2,26.0
aurilri01,591.1000000000001,36.0
diazal02,591.0999999999999,30.0
weeksri01,591.0999999999999,32.0
bautijo02,591.0000000000001,38.0
rossco01,590.9999999999999,27.0
perezhe01,590.9000000000001,27.0
navardi01,590.8000000000001,25.0
hillaa01,590.7,33.0
braunry02,590.6000000000001,30.0
nunezab01,590.6,27.0
larocad01,590.6,30.0
kieltbo01,590.5000000000001,30.0
hoppeno01,590.5000000000001,28.0
tejadru01,590.3,22.0
graffto01,590.1999999999999,31.0
reyesjo01,590.0999999999999,33.0
loughda01,589.5999999999999,27.0
duffyma01,589.5000000000001,30.0
jasojo01,589.3,34.0
ruizca01,589.2,29.0
denorch01,588.7,31.0
descada01,588.6,30.0
singlch01,588.5999999999999,31.0
fieldpr01,588.5,32.0
pinama01,588.1,31.0
lowrije01,588.0000000000001,27.0
matoslu01,588.0,26.0
doumiry01,587.9000000000001,26.0
ellsbja01,587.6999999999999,29.0
reyesjo01,587.6000000000001,32.0
doumiry01,587.3,28.0
nixja01,587.2,27.0
velezeu01,586.7,27.0
johnsel02,586.5,28.0
morrilo01,586.5,23.0
nunezed02,585.9999999999999,26.0
sweenma01,585.9,36.0
morgany01,585.8000000000002,29.0
rendoan01,585.8,25.0
polangr01,585.7,23.0
rosalad01,585.2000000000002,33.0
roberbr01,584.6999999999999,37.0
gomezch02,584.6,33.0
guzmaro01,584.4000000000001,25.0
florewi01,584.1999999999999,28.0
grossga01,584.1,30.0
stewadj01,584.0,27.0
perezto03,584.0,30.0
mientdo01,583.7,31.0
floydcl01,583.7,36.0
thamema01,583.5000000000001,32.0
ramirha01,583.4,29.0
dietrde01,583.1999999999999,26.0
osunajo01,583.0999999999999,27.0
amezaal01,583.0999999999999,30.0
carroja01,582.9000000000001,35.0
wilsopr01,582.6999999999999,31.0
grossga01,582.5999999999999,27.0
carpmi01,582.1000000000003,27.0
leonsa01,582.1,27.0
ariasjo01,581.9999999999999,28.0
loftoke01,581.6999999999999,37.0
lopezni01,581.6,24.0
hernago01,581.5999999999999,30.0
heywaja01,581.3000000000001,31.0
jacksco01,581.2,29.0
hundlni01,581.2,27.0
byrdma01,580.9000000000001,27.0
blanche01,580.6999999999999,33.0
myerswi01,580.5999999999999,24.0
mccutan01,580.5999999999999,33.0
bradlbo01,580.5,25.0
biggica01,580.0999999999999,25.0
bradlja02,579.8,31.0
johnsda06,579.7,27.0
sweenry01,579.5,25.0
loneyja01,579.5,31.0
roblevi01,579.4000000000001,24.0
barnebr02,579.4,28.0
darnatr01,578.8,26.0
ramirar01,578.6999999999999,37.0
hernajo01,578.3000000000001,35.0
mccanbr01,578.1,35.0
zobribe01,577.8000000000001,34.0
pujolal01,577.0999999999999,41.0
easleda01,576.9000000000001,35.0
pencehu01,576.6,28.0
panikjo01,576.6,28.0
tuckeky01,576.5,23.0
cruzne02,576.3000000000002,27.0
maybica01,576.2,23.0
paytoja01,575.8000000000001,33.0
panikjo01,575.4000000000001,29.0
gutiefr01,575.1999999999999,33.0
napolmi01,575.0,26.0
keppije01,574.9,27.0
suzukic01,574.6,42.0
sogarer01,574.5,29.0
felizpe01,574.5,28.0
hairssc01,574.2,30.0
keppije01,574.0,29.0
sosaed01,573.8000000000002,25.0
ingebr01,573.7,35.0
cabreme01,573.6999999999999,29.0
kempto01,573.3000000000001,27.0
davanje02,573.3,33.0
rodriro03,573.2,27.0
kaplega01,573.2,29.0
santado01,573.2,24.0
rosared01,572.9000000000001,29.0
mesorde01,572.9,25.0
martiru01,572.8,35.0
castrha01,572.4,26.0
palmeor01,572.0,34.0
clarkto02,571.8,35.0
riverju01,571.6999999999999,34.0
caratvi01,571.5999999999999,27.0
vazqura01,571.4,31.0
schebsc01,571.4,26.0
guzmaje01,570.8000000000001,29.0
lucased01,570.7,31.0
olivomi01,570.6,25.0
gomezca01,570.4000000000001,25.0
zimmery01,570.3000000000001,36.0
lowebr01,569.9000000000001,26.0
gonzaca01,569.9000000000001,29.0
peterja01,569.7,31.0
donalja01,569.7,26.0
vanslsc01,569.5,28.0
saundmi01,569.4,24.0
blaloha01,569.3000000000001,27.0
longte01,569.3,28.0
grishtr01,569.0,24.0
hanigry01,568.9,32.0
rodriiv01,568.9,38.0
ingebr01,568.8000000000001,26.0
mauerjo01,568.6,28.0
penaca01,568.5,35.0
nixontr01,568.3000000000001,33.0
swihabl01,568.0,23.0
haltesh01,567.5,34.0
sizemgr01,567.4,29.0
lindad01,567.0000000000001,24.0
jimenda01,566.9000000000001,26.0
dobbsgr01,566.6999999999999,34.0
solando01,566.3,26.0
whitero02,566.2000000000002,34.0
kempma01,566.0,32.0
erstada01,566.0,34.0
wallabr01,565.5,27.0
repkoja01,565.3000000000001,25.0
huffau01,565.3,30.0
sanomi01,565.1,25.0
avilaal01,565.0000000000001,30.0
blancan01,564.9,31.0
easleda01,564.9,39.0
piefe01,564.8,25.0
reddijo01,564.3,24.0
thormsc01,564.0999999999999,25.0
piscost01,564.0000000000001,24.0
barajro01,563.8000000000001,37.0
rominan01,563.8000000000001,32.0
evereca01,563.6,35.0
garvemi01,563.3000000000001,30.0
cotahu01,563.2000000000002,26.0
venabwi01,563.0000000000001,33.0
broxtke01,562.9000000000001,26.0
uriasra01,562.9,27.0
mclouna01,562.5999999999999,25.0
fordybr01,562.5,33.0
reverbe01,562.4,28.0
kempma01,562.1999999999999,29.0
jacksda04,562.1,32.0
thomach01,561.8,26.0
escobed01,561.7,27.0
mclemma01,561.5,39.0
hartbo01,561.4000000000001,27.0
mooredy01,561.3,27.0
dysonja01,561.1000000000001,30.0
costech01,561.0,35.0
hundlni01,560.9000000000001,35.0
spande01,560.6,31.0
velezeu01,560.4000000000001,26.0
whitety01,560.1,28.0
calhoko01,560.1,33.0
mientdo01,559.9000000000001,30.0
pederjo01,559.8000000000001,29.0
moustmi01,559.4,23.0
francju01,559.2000000000002,47.0
merriwh01,559.2,31.0
reverbe01,559.0000000000001,25.0
cabreev01,559.0,28.0
casilal01,558.9,28.0
kearnau01,558.6,28.0
castrju01,558.5,31.0
cintral01,558.2,28.0
reddijo01,558.1,29.0
scottlu01,557.9,35.0
duncash01,557.8000000000001,32.0
loneyja01,557.7,28.0
craigal01,557.5000000000001,27.0
solerjo01,557.5,29.0
bautida01,557.3000000000001,31.0
simmoan01,557.2,31.0
pauliro01,557.1999999999999,29.0
ramirma02,557.0,38.0
cruzne02,557.0,40.0
lobatjo01,556.8,29.0
leeca01,556.7000000000002,36.0
castrst01,556.5,31.0
claytro01,556.3,36.0
kaplega01,556.1999999999999,33.0
lagarju01,556.1000000000003,32.0
seageky01,556.1,33.0
hicksaa01,556.1,27.0
guzmacr01,556.0999999999999,32.0
finlest01,556.0999999999999,39.0
phillbr01,556.0999999999999,22.0
michaja01,555.8000000000001,31.0
kearnau01,555.5,26.0
birdgr01,555.3000000000001,26.0
ruizca01,555.3,34.0
peraljh01,554.4,34.0
rufda01,553.9,29.0
fukudko01,553.4,34.0
confomi01,553.1,27.0
garkory01,553.0000000000001,28.0
scutama01,552.8,37.0
jenkige01,552.6000000000001,34.0
heltoto01,552.0000000000001,39.0
boonebr01,551.8000000000001,36.0
chaveer01,551.8,36.0
travide01,551.6999999999999,24.0
caratvi01,551.5,26.0
saundmi01,551.4,28.0
branyru01,551.4,30.0
fullmbr01,551.3,28.0
hafnetr01,551.0,36.0
gordode01,550.9000000000001,24.0
lopezfe01,550.8,24.0
mckenmi01,550.6,27.0
nevinph01,550.6,32.0
nevinph01,550.2,34.0
lairdge01,550.0000000000001,27.0
lemahdj01,550.0,32.0
tracych01,549.9000000000001,27.0
navardi01,549.9000000000001,29.0
cruzlu01,549.8,28.0
castrja01,549.7,32.0
hollima01,549.5,35.0
churcry01,549.5,28.0
hundlni01,549.4000000000001,34.0
willijo03,549.4,35.0
reyesvi01,548.5999999999999,25.0
chiriro01,548.5,31.0
amarial01,548.3000000000001,23.0
chiselo01,548.1999999999999,25.0
deverra01,548.0999999999999,24.0
diazal02,548.0,29.0
thomala02,547.9,25.0
gloadro01,547.6,28.0
hillaa01,547.3000000000001,34.0
smithdo02,547.1,25.0
hicksjo02,547.0,30.0
cuthbch01,547.0,27.0
nolaau01,546.8,30.0
werthja01,546.6,38.0
schiena01,546.4,25.0
riverju01,546.4,30.0
nixja01,546.0,28.0
flowety01,545.6,29.0
ramirar01,545.4000000000001,25.0
bellico01,545.1000000000001,25.0
roberbr01,544.6,36.0
counscr01,544.3,33.0
davisch02,544.2,33.0
nieuwki01,543.8,25.0
sogarer01,543.5,31.0
moellch01,543.4,28.0
hicksjo02,543.3000000000001,29.0
casteni01,543.1,28.0
overbly01,543.1,26.0
hicksaa01,543.0999999999999,30.0
erstada01,542.9,33.0
nunezab01,542.5999999999999,30.0
hartco01,542.3000000000001,24.0
lopezfe01,542.3000000000001,28.0
cairomi01,542.2,31.0
spangco01,542.2,27.0
murphto04,541.9000000000001,30.0
donaljo02,541.9,27.0
morsemi01,541.8000000000001,31.0
tracych01,541.6,29.0
vargake01,541.0,27.0
freelry01,541.0,31.0
penabr01,540.9000000000001,32.0
solerjo01,540.9,26.0
holtbr01,540.9,31.0
gwynnto02,540.8000000000001,28.0
diazel01,540.7,28.0
jimenel02,540.7,24.0
hernara02,540.6,33.0
gregodi01,540.5999999999999,30.0
alonspe01,540.4,26.0
johnsre02,540.3,35.0
rodrise01,540.2,27.0
piefe01,539.7,24.0
izturma01,538.5,33.0
thomptr01,538.5,25.0
zobribe01,538.4000000000001,34.0
sanchje02,538.3,23.0
frazicl01,538.3,25.0
martivi01,538.1,31.0
villajo01,537.8000000000001,23.0
jonesja06,537.7,26.0
greenni01,537.6,31.0
riddljt01,537.6,27.0
bellico01,537.5,25.0
hernate01,537.3000000000001,28.0
reverbe01,537.1,29.0
delmoni01,537.0,26.0
mayfija01,536.9,30.0
rowanaa01,536.7,34.0
bayja01,536.6000000000001,30.0
pradoma01,536.3000000000001,25.0
rojasmi02,536.3,28.0
fraleja01,536.1,26.0
vanmejo01,536.0,26.0
yelicch01,535.7000000000002,29.0
saenzol01,535.6,36.0
gomezca01,535.4000000000001,31.0
vottojo01,535.1000000000001,31.0
hundlni01,535.1,26.0
tynerja01,534.8000000000001,30.0
callaal01,534.8000000000001,30.0
snidetr01,534.7,21.0
renteed01,534.6,35.0
wilsoto02,534.6,33.0
coghlch01,534.3,26.0
carreez01,534.2,29.0
sweenma01,534.1,37.0
dickech01,534.0,27.0
dahlda01,533.8000000000001,22.0
hillisa01,533.8,27.0
dysonja01,533.7,29.0
polanpl01,533.4,38.0
torrero01,533.3000000000001,28.0
springe01,533.1,31.0
snydech02,533.0,24.0
fowlede01,532.9,32.0
nimmobr01,532.7000000000002,26.0
blankky01,532.6,27.0
schumsk01,532.5,33.0
grievbe01,532.0999999999999,28.0
dickeco01,531.9000000000001,26.0
thomeji01,531.9,41.0
bakopa01,531.7,36.0
myerswi01,531.7,25.0
barneda01,531.5,32.0
diazei01,531.3000000000001,31.0
hicksaa01,531.2,24.0
nadyxa01,531.0,32.0
downsma01,530.8000000000001,27.0
ledeeri01,530.8000000000001,32.0
torrero01,530.7,25.0
rodrise01,530.7,29.0
jeffery01,530.5,24.0
dobbsgr01,530.4000000000001,30.0
mackoro01,530.4,31.0
allengr01,530.0,25.0
rendoan01,530.0,30.0
martira03,529.8000000000001,31.0
guilljo01,529.8000000000001,33.0
bogaexa01,529.6,28.0
solerjo01,529.6,24.0
edmonji01,529.4,40.0
schaflo01,529.4,27.0
deverra01,529.4,21.0
lopezja01,529.3,36.0
mathije01,529.1,25.0
griffke02,529.0,34.0
hernaya01,528.7000000000002,33.0
avilaal01,528.6999999999999,23.0
lillibr01,528.1,28.0
perezan01,527.9,25.0
blackch02,527.7,27.0
shawtr01,527.6999999999999,25.0
castrju01,527.6,32.0
doziebr01,527.2,25.0
tracych01,527.2,28.0
lecroma01,527.2,29.0
sweenmi01,527.1999999999999,34.0
gomesjo01,526.9,31.0
bardjo01,526.7,25.0
mackoro01,526.5999999999999,30.0
loftoke01,526.5,36.0
redmati01,526.5,26.0
gomezca01,526.3000000000001,26.0
castrja01,526.2000000000002,25.0
mcdonjo03,526.1,33.0
cuddymi01,525.9999999999999,29.0
perezne01,525.8,30.0
gamelbe01,525.8,26.0
ervinph01,525.7,27.0
vogtst01,525.7,30.0
womacto01,525.7,36.0
zobribe01,525.6,27.0
sanchga01,525.1999999999999,31.0
mondera02,525.1,25.0
tuckemi01,525.0999999999999,34.0
kendrho01,524.9000000000001,23.0
ruary01,524.8000000000001,26.0
bernaro01,524.5999999999999,28.0
mclouna01,524.5,30.0
coopega03,524.3,30.0
cabreme01,524.0999999999999,34.0
mckinbi01,523.9,25.0
vanmejo01,523.8,24.0
heisech01,523.8,30.0
francju02,523.6,26.0
hinsker01,523.6,29.0
bonifem01,523.5,29.0
cervefr01,523.4,31.0
albieoz01,523.2,20.0
bichebo01,523.1,21.0
suareeu01,523.1,29.0
alonsyo01,523.0000000000001,27.0
rutlejo01,523.0000000000001,24.0
gonzama01,523.0,25.0
hairssc01,522.9000000000001,29.0
flahery01,522.9000000000001,28.0
cruzjo02,522.8000000000001,33.0
santira01,522.8,31.0
chaveen01,522.4000000000001,33.0
freesda01,522.3000000000001,35.0
cuddymi01,522.3000000000001,35.0
smithwi05,522.2,24.0
nunezdo01,522.0,26.0
alcanar01,522.0,23.0
hafnetr01,521.7,35.0
spiveju01,521.7,29.0
branyru01,521.4,35.0
hedgeau01,521.0,27.0
lindofr01,520.9,27.0
anderti01,520.8,27.0
mejiafr01,520.5999999999999,25.0
ozunama01,520.3,23.0
lowrije01,520.3,31.0
francje02,520.1000000000001,25.0
walkech02,520.1,29.0
cabreor01,520.1,37.0
stairma01,520.1,38.0
lasteto01,519.9,25.0
solando01,519.9,25.0
nadyxa01,519.6,30.0
cairomi01,519.5,29.0
saltaja01,519.2000000000002,24.0
santoom01,519.2,28.0
guerrvl02,518.9,21.0
blackch02,518.9,34.0
gurrilo01,518.5,27.0
mckinbi01,518.3000000000001,26.0
iannech01,518.2,32.0
schafjo02,518.1,27.0
olerujo01,518.1,36.0
castrha01,518.0,27.0
rosared01,517.9000000000001,29.0
graffto01,517.9,32.0
sweenmi01,517.8,33.0
polloaj01,517.4000000000001,33.0
canhama01,517.3000000000001,31.0
milesaa01,517.3,29.0
strawmy01,517.2,26.0
beckhti01,517.1999999999999,27.0
montemi01,517.0,33.0
happia01,516.9,26.0
olivomi01,516.8000000000001,34.0
marisja01,516.7,25.0
ordonma01,516.6999999999999,37.0
uptonju01,516.6,32.0
duncach01,516.5,28.0
izturma01,516.5,32.0
counscr01,516.5,37.0
arciaor01,516.4000000000001,24.0
vidrojo01,516.3000000000001,34.0
lawribr01,516.1,24.0
loretma01,516.1,37.0
guillca01,516.0,35.0
bellda01,515.9000000000001,31.0
dewitbl01,515.6999999999999,25.0
guilljo01,515.6,30.0
gonzaca01,515.1,23.0
sweenma01,515.1,35.0
cairomi01,515.0,37.0
butlejo04,514.6,29.0
wilsoda01,514.3000000000001,34.0
olsonma02,514.2,26.0
flowety01,514.2,32.0
yelicch01,514.0000000000001,22.0
gentrcr01,513.9,29.0
alomaro01,513.8000000000001,35.0
aybarer01,513.7,32.0
gonzaal02,513.5000000000001,33.0
cruzjo02,513.1000000000001,32.0
ojedaau01,512.9999999999999,35.0
kimha01,512.9,25.0
cabreor01,512.8000000000001,30.0
youngch04,512.7,33.0
pearcst01,512.7,33.0
naylojo01,512.7,22.0
duncash01,512.5000000000001,31.0
schumsk01,512.5,32.0
rossco01,512.1,26.0
boteda01,512.1,28.0
hollato01,511.8000000000001,32.0
mcneije01,511.6,26.0
choihe01,511.5,24.0
guyerbr01,511.5,28.0
lakeju01,510.9,24.0
huffau01,510.8,30.0
cabreor01,510.2,35.0
rominau01,510.2,30.0
gregodi01,510.00000000000006,24.0
sweenmi01,509.9,36.0
leonsa01,509.30000000000007,28.0
duvalad01,509.3,32.0
francbe01,509.2000000000001,30.0
asuajca01,509.1,26.0
pencehu01,508.6000000000001,32.0
headlch01,508.50000000000006,30.0
betemwi01,508.3999999999999,24.0
parmech01,508.3,25.0
thursjo01,508.2000000000001,30.0
spande01,508.1,27.0
derosma01,508.0,29.0
gutiefr01,507.8,32.0
sexsori01,507.7,34.0
herreel01,507.4000000000001,30.0
frandke01,507.3,25.0
plaweke01,507.1,27.0
mcgehca01,506.8,30.0
perezti01,506.6,29.0
helmswe01,506.5999999999999,31.0
saltaja01,506.2000000000001,31.0
torreyo01,506.2,28.0
berkmla01,505.9000000000001,37.0
jonesan01,505.9,35.0
bennega01,505.8,31.0
flahery01,505.7,29.0
fuldsa01,505.6000000000001,34.0
kaplega01,505.6,34.0
perazjo01,505.6,22.0
youklke01,505.3,25.0
heredgu01,505.2,27.0
reynoma01,505.0,35.0
valenda01,504.80000000000007,31.0
mclouna01,504.7000000000001,31.0
altheaa01,504.6,27.0
brantmi02,504.4,23.0
grichra01,504.3,29.0
zuninmi01,504.2000000000001,24.0
galvifr01,504.20000000000005,31.0
ciriape01,504.00000000000006,27.0
mayfija01,504.0,30.0
diazal02,503.7000000000001,27.0
lewisky01,503.3,25.0
redmati01,503.3,28.0
aybarwi01,503.1000000000001,27.0
changyu01,503.1,25.0
kieltbo01,503.0,28.0
ellisma01,502.9,34.0
youngch04,502.8999999999999,31.0
pierrju01,502.6,36.0
murtoma01,502.5,26.0
lugoju01,502.3,33.0
quinlro01,502.0,29.0
martijd02,502.0,26.0
youngde03,501.8,26.0
foxja02,501.69999999999993,27.0
suzukic01,501.30000000000007,39.0
villajo01,501.0,27.0
owingch01,501.0,27.0
lowrije01,500.9000000000001,32.0
hoffpmi01,500.9,29.0
forsylo01,500.8,27.0
castrra01,500.69999999999993,29.0
cirilje01,500.6,37.0
martivi01,500.5,30.0
hughelu01,500.30000000000007,27.0
wilsojo03,500.3,29.0
zaungr01,500.1000000000001,37.0
betemwi01,500.1,25.0
iannech01,500.1,33.0
larnatr01,499.90000000000003,24.0
hollato01,499.8,30.0
blancgr01,499.6,34.0
cervefr01,499.50000000000006,24.0
hazelje01,499.5,29.0
youngch04,499.3,34.0
duvalad01,499.1,32.0
ibanean01,499.0,28.0
vinafe01,498.80000000000007,34.0
reedje03,498.7,27.0
gotayru01,498.6999999999999,23.0
freesda01,498.6000000000001,36.0
camarjo01,498.30000000000007,24.0
rolensc01,498.1,36.0
croncj01,497.9000000000001,24.0
frazito01,497.9,31.0
hanigry01,497.9,30.0
biggica01,497.40000000000003,26.0
jayjo02,497.4,33.0
diazma02,497.2,32.0
hechaad01,497.10000000000014,28.0
gurrilo01,496.9,25.0
graffto01,496.8000000000001,34.0
puntoni01,496.7,36.0
beltrca01,496.4,33.0
tejadmi01,496.4,37.0
villajo01,496.4,27.0
cruzne02,496.3,40.0
jonesan01,496.2000000000001,34.0
drewst01,496.0,23.0
polanjo01,495.9,23.0
fletcda02,495.80000000000007,24.0
mccutan01,495.80000000000007,34.0
varitja01,495.8,39.0
smoakju01,495.7000000000001,24.0
locasti01,495.7,27.0
solarya01,495.7,27.0
bradlmi01,495.50000000000006,32.0
valbulu01,495.2000000000001,27.0
bourjpe01,495.2,27.0
bonifem01,495.1,27.0
cruzjo02,494.69999999999993,31.0
encared01,494.4000000000001,36.0
dazayo01,494.4,27.0
buchabr01,494.2000000000001,30.0
medicto01,494.19999999999993,26.0
ruppca01,494.0,27.0
derosma01,493.80000000000007,28.0
greenni01,493.6,26.0
wardta01,493.6,27.0
barajro01,493.4000000000001,35.0
zimmery01,493.4,30.0
bakerjo01,493.4,27.0
bourgja01,493.2000000000001,29.0
barneda01,493.2000000000001,31.0
wilsova01,492.9,30.0
amarial01,492.6,26.0
hanigry01,492.4,31.0
overbly01,492.3,37.0
roberlu01,492.2000000000001,23.0
souzast01,492.00000000000006,29.0
morgany01,492.0,32.0
francma02,491.9,28.0
wietema01,490.9,29.0
graffto01,490.8999999999999,34.0
phamth01,490.7000000000001,30.0
salmoti01,490.5,38.0
phegljo01,490.3,27.0
valenda01,490.2,34.0
anderbr06,490.1000000000001,27.0
ordonma01,489.9,30.0
catalfr01,489.9,34.0
gonzaal03,489.8,26.0
valdewi01,489.5,33.0
orlanpa01,489.4,30.0
vizquom01,489.4,36.0
byrneer01,489.3,33.0
profaju01,489.2000000000001,20.0
carroja01,489.0000000000001,31.0
kearnau01,489.0,24.0
clossjd01,488.8,25.0
alfarjo01,488.60000000000014,28.0
florewi01,488.6000000000001,29.0
goodwbr01,488.6,30.0
nixja01,488.6,31.0
wilsoja02,488.5,32.0
cowgico01,488.4,28.0
roberbr01,488.3,33.0
grudzma01,488.3,34.0
dysonja01,488.2999999999999,31.0
mclouna01,488.2000000000001,29.0
encared01,488.2000000000001,22.0
fontemi01,487.9,27.0
muncyma01,487.8999999999999,30.0
cainlo01,487.6,26.0
rosalad01,487.5999999999999,27.0
gomesya01,487.50000000000006,33.0
flahery01,487.3,27.0
mabryjo01,487.2000000000001,35.0
freesda01,487.2,27.0
wellsve01,487.1,34.0
thomala02,487.0,25.0
peterdj01,486.7,25.0
quintom01,486.3,32.0
barremi01,486.3,27.0
davisbe01,486.1000000000001,26.0
nimmobr01,485.9,27.0
buckjo01,485.8,24.0
schiena01,485.6,30.0
graffto01,485.6,35.0
baergca01,485.6,35.0
duffych01,485.50000000000006,27.0
smithma05,485.5,24.0
leeca01,485.5,36.0
iguchta01,485.30000000000007,34.0
mercejo03,485.2000000000001,33.0
lankfra01,485.19999999999993,37.0
figgich01,485.1000000000001,25.0
duncash01,484.80000000000007,33.0
dejesda01,484.7000000000001,35.0
millake01,484.6,38.0
borchjo01,484.6,28.0
santira01,484.5999999999999,30.0
raburry01,484.30000000000007,34.0
bardjo01,484.30000000000007,31.0
tayloch03,484.00000000000006,30.0
preslal01,483.3000000000001,26.0
martile01,483.30000000000007,27.0
pauliro01,483.3,28.0
alomaro01,483.1000000000001,35.0
penabr01,483.1,33.0
surhobj01,483.0000000000001,41.0
grandya01,483.00000000000006,24.0
helmswe01,483.0,34.0
bregmal01,482.9,22.0
sweenry01,482.8999999999999,26.0
goldspa01,482.6,33.0
blumge01,482.50000000000006,33.0
derosma01,481.9,34.0
thamema01,481.5,33.0
joycema01,481.5,35.0
hiurake01,481.4000000000001,24.0
engelad01,481.3,26.0
iwamuak01,481.2000000000001,30.0
gloadro01,481.1,33.0
helmswe01,481.0000000000001,28.0
hannaja01,481.0,32.0
raburry01,480.6,35.0
eckstda01,480.4,33.0
youngde03,480.3,28.0
duffyma01,480.1,25.0
voitlu01,479.90000000000003,30.0
francje02,479.8,32.0
